Fartøy;Dag;Måned;År;LenkeNr;Posisjon Latitude;Posisjon Longitude;Omr.-nr.;Lok.- nr.;Fiskedyp Min (favn);Fiskedyp Max (favn);Antall garn i lenken;Lengde per garn;Total garnlengde (meter);Ståtid (timer);Liter rårogn;Nøyaktighet kjeks;Ant. Kjeks;Nøyaktighet kall;Ant. kall;Bifangst totalt skarv;Bifangst totalt teist;Bifangst andre arter;Art 1 sjøpattedyr;Antall 1 sjøpattedyr;Art 2 sjøpattedyr;Antall 2 sjøpattedyr
Sarah;23;4;2 013;5;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;65;2;40;-99;0;0;0;0;0;0;0;0
Sarah;23;4;2 013;6;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;65;2;40;-99;0;0;0;0;0;0;0;0
Sarah;23;4;2 013;7;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;65;2;40;-99;0;0;0;0;0;0;0;0
Sarah;23;4;2 013;8;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;65;2;40;-99;3;0;0;0;0;0;0;0
Sarah;23;4;2 013;9;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;65;2;40;-99;0;0;0;0;0;0;0;0
Sarah;23;4;2 013;10;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;65;2;40;2;1;0;0;0;0;0;0;0
Sarah;29;4;2 013;1;7010,5;2002,;4;3;6;10;-99;-99;500;72;60;2;36;2;0;0;0;0;0;0;0;0
Sarah;29;4;2 013;2;7010,7;2001,8;4;3;6;10;-99;-99;500;72;60;2;36;2;1;0;0;0;0;0;0;0
Sarah;29;4;2 013;3;7011,4;1956,1;4;2;6;10;-99;-99;500;72;60;2;36;2;0;0;0;0;0;0;0;0
Sarah;29;4;2 013;4;7011,6;1956,;4;2;6;10;-99;-99;500;72;60;2;36;2;0;0;0;0;0;0;0;0
Sarah;29;4;2 013;5;7011,8;1955,5;4;2;6;10;-99;-99;500;72;60;2;36;2;1;0;0;0;0;0;0;0
Sarah;29;4;2 013;6;7011,3;1955,4;4;2;6;10;-99;-99;500;72;60;2;36;2;0;0;0;0;0;0;0;0
Sarah;29;4;2 013;7;7011,7;1954,8;4;2;6;10;-99;-99;500;72;60;2;36;2;0;0;0;0;0;0;0;0
Sarah;29;4;2 013;8;7012,;1954,;4;2;6;10;-99;-99;500;72;60;2;36;2;3;0;0;0;0;0;0;0
Sarah;29;4;2 013;9;7012,1;1953,;4;2;6;10;-99;-99;500;72;60;2;36;2;0;0;1;0;0;0;0;0
Sarah;29;4;2 013;10;7012,3;1952,;4;2;6;10;-99;-99;500;72;60;2;36;2;1;0;0;1;0;0;0;0
Sarah;10;5;2 013;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;72;42;2;22;-99;0;0;0;0;0;0;0;0
Sarah;10;5;2 013;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;72;42;2;22;-99;0;0;0;0;0;0;0;0
Sarah;10;5;2 013;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;72;42;2;22;-99;2;0;0;0;0;0;0;0
Sarah;10;5;2 013;4;-99;-99;-99;-99;-99;-99;-99;-99;-99;72;42;2;22;-99;0;0;0;0;0;0;0;0
Sarah;10;5;2 013;5;-99;-99;-99;-99;-99;-99;-99;-99;-99;72;42;2;22;-99;2;0;0;0;0;0;0;0
Sarah;10;5;2 013;6;-99;-99;-99;-99;-99;-99;-99;-99;-99;72;42;2;22;-99;0;0;0;0;0;0;0;0
Sarah;10;5;2 013;7;-99;-99;-99;-99;-99;-99;-99;-99;-99;72;42;2;22;-99;0;0;0;0;0;0;0;0
Sarah;10;5;2 013;8;-99;-99;-99;-99;-99;-99;-99;-99;-99;72;42;2;22;-99;1;0;0;0;0;0;0;0
Sarah;10;5;2 013;9;-99;-99;-99;-99;-99;-99;-99;-99;-99;72;42;2;22;-99;0;0;0;0;0;0;0;0
Sarah;10;5;2 013;10;-99;-99;-99;-99;-99;-99;-99;-99;-99;72;42;2;22;-99;0;0;0;0;0;0;0;0
Sarah;14;5;2 013;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;63;2;38;2;1;0;0;0;0;0;0;0
Sarah;14;5;2 013;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;63;2;38;2;0;0;0;0;0;0;0;0
Sarah;14;5;2 013;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;63;2;38;2;0;0;0;0;0;0;0;0
Sarah;14;5;2 013;4;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;63;2;38;2;0;0;0;0;0;0;0;0
Sarah;14;5;2 013;5;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;63;2;38;2;0;0;0;0;0;0;0;0
Sarah;14;5;2 013;6;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;63;2;38;2;3;0;0;0;0;0;0;0
Sarah;14;5;2 013;7;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;63;2;38;2;0;1;0;0;0;0;0;0
Sarah;14;5;2 013;8;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;63;2;38;2;0;0;0;0;0;0;0;0
Sarah;14;5;2 013;9;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;63;2;38;2;0;0;0;0;0;0;0;0
Sarah;14;5;2 013;10;-99;-99;-99;-99;-99;-99;-99;-99;-99;96;63;2;38;2;1;0;0;0;0;0;0;0
Skogarøy;12;4;2 013;1;7010,5;2002,;4;3;6;10;10;50;500;96;46;2;60;2;1;0;0;0;0;0;0;0
Skogarøy;12;4;2 013;2;7010,7;2001,8;4;3;6;10;10;50;500;96;46;2;60;2;1;0;0;0;0;0;0;0
Skogarøy;12;4;2 013;3;7011,4;1956,1;4;2;6;10;10;50;500;96;46;2;60;2;1;0;0;0;0;0;0;0
Skogarøy;12;4;2 013;4;7011,6;1956,;4;2;6;10;10;50;500;96;46;2;60;2;1;0;0;0;0;0;0;0
Skogarøy;12;4;2 013;5;7011,8;1955,5;4;2;6;10;10;50;500;96;46;2;60;2;1;0;0;0;0;0;0;0
Skogarøy;12;4;2 013;6;7011,3;1955,4;4;2;6;10;10;50;500;96;46;2;60;2;1;0;0;0;0;0;0;0
Skogarøy;12;4;2 013;7;7011,7;1954,8;4;2;6;10;10;50;500;96;46;2;60;2;1;0;0;0;0;0;0;0
Skogarøy;12;4;2 013;8;7012,;1954,4;4;2;6;10;10;50;500;96;46;2;60;2;1;0;0;0;0;0;0;0
Skogarøy;12;4;2 013;9;7012,1;1953,;4;2;6;10;10;50;500;96;46;2;60;2;1;0;0;0;0;0;0;0
Skogarøy;12;4;2 013;10;7012,3;1952,;4;2;6;10;10;50;500;96;46;2;60;2;1;0;0;0;0;0;0;0
Skogarøy;19;4;2 013;1;-99;-99;-99;-99;-99;-99;10;50;500;72;38;2;53;2;1;0;0;0;0;0;0;0
Skogarøy;19;4;2 013;2;-99;-99;-99;-99;-99;-99;10;50;500;72;38;2;53;2;1;0;0;0;0;0;0;0
Skogarøy;19;4;2 013;3;-99;-99;-99;-99;-99;-99;10;50;500;72;38;2;53;2;1;0;0;0;0;0;0;0
Skogarøy;19;4;2 013;4;-99;-99;-99;-99;-99;-99;10;50;500;72;38;2;53;2;1;0;0;0;0;0;0;0
Skogarøy;19;4;2 013;5;-99;-99;-99;-99;-99;-99;10;50;500;72;38;2;53;2;1;0;0;0;0;0;0;0
Skogarøy;19;4;2 013;6;-99;-99;-99;-99;-99;-99;10;50;500;72;38;2;53;2;1;0;0;0;0;0;0;0
Skogarøy;19;4;2 013;7;-99;-99;-99;-99;-99;-99;10;50;500;72;38;2;53;2;1;0;0;0;0;0;0;0
Skogarøy;19;4;2 013;8;-99;-99;-99;-99;-99;-99;10;50;500;72;38;2;53;2;1;0;0;0;0;0;0;0
Skogarøy;19;4;2 013;9;-99;-99;-99;-99;-99;-99;10;50;500;72;38;2;53;2;1;0;0;0;0;0;0;0
Skogarøy;19;4;2 013;10;-99;-99;-99;-99;-99;-99;10;50;500;72;38;2;53;2;1;0;0;0;0;0;0;0
Skogarøy;26;4;2 013;1;-99;-99;-99;-99;-99;-99;10;50;500;72;39;2;50;2;1;0;0;0;0;0;0;0
Skogarøy;26;4;2 013;2;-99;-99;-99;-99;-99;-99;10;50;500;72;39;2;50;2;1;0;0;0;0;0;0;0
Skogarøy;26;4;2 013;3;-99;-99;-99;-99;-99;-99;10;50;500;72;39;2;50;2;1;1;0;0;0;0;0;0
Skogarøy;26;4;2 013;4;-99;-99;-99;-99;-99;-99;10;50;500;72;39;2;50;2;1;0;0;0;0;0;0;0
Skogarøy;26;4;2 013;5;-99;-99;-99;-99;-99;-99;10;50;500;72;39;2;50;2;1;0;0;0;0;0;0;0
Skogarøy;26;4;2 013;6;-99;-99;-99;-99;-99;-99;10;50;500;72;39;2;50;2;1;0;0;0;0;0;0;0
Skogarøy;26;4;2 013;7;-99;-99;-99;-99;-99;-99;10;50;500;72;39;2;50;2;1;0;0;0;0;0;0;0
Skogarøy;26;4;2 013;8;-99;-99;-99;-99;-99;-99;10;50;500;72;39;2;50;2;1;0;0;0;0;0;0;0
Skogarøy;26;4;2 013;9;-99;-99;-99;-99;-99;-99;10;50;500;72;39;2;50;2;1;0;0;0;0;0;0;0
Skogarøy;26;4;2 013;10;-99;-99;-99;-99;-99;-99;10;50;500;72;39;2;50;2;1;0;0;0;0;0;0;0
Skogarøy;3;5;2 013;1;-99;-99;-99;-99;-99;-99;10;50;500;72;58;2;83;2;1;0;0;0;0;0;0;0
Skogarøy;3;5;2 013;2;-99;-99;-99;-99;-99;-99;10;50;500;72;58;2;83;2;1;0;0;0;0;0;0;0
Skogarøy;3;5;2 013;3;-99;-99;-99;-99;-99;-99;10;50;500;72;58;2;83;2;1;0;0;0;0;0;0;0
Skogarøy;3;5;2 013;4;-99;-99;-99;-99;-99;-99;10;50;500;72;58;2;83;2;1;0;0;0;0;0;0;0
Skogarøy;3;5;2 013;5;-99;-99;-99;-99;-99;-99;10;50;500;72;58;2;83;2;1;1;0;0;0;0;0;0
Skogarøy;3;5;2 013;6;-99;-99;-99;-99;-99;-99;10;50;500;72;58;2;83;2;1;0;0;0;0;0;0;0
Skogarøy;3;5;2 013;7;-99;-99;-99;-99;-99;-99;10;50;500;72;58;2;83;2;1;0;0;0;0;0;0;0
Skogarøy;3;5;2 013;8;-99;-99;-99;-99;-99;-99;10;50;500;72;58;2;83;2;1;0;0;0;0;0;0;0
Skogarøy;3;5;2 013;9;-99;-99;-99;-99;-99;-99;10;50;500;72;58;2;83;2;1;0;0;0;0;0;0;0
Skogarøy;3;5;2 013;10;-99;-99;-99;-99;-99;-99;10;50;500;72;58;2;83;2;1;0;0;0;0;0;0;0
Skogarøy;7;5;2 013;1;-99;-99;-99;-99;-99;-99;10;50;500;96;67;2;103;2;1;0;0;0;0;0;0;0
Skogarøy;7;5;2 013;2;-99;-99;-99;-99;-99;-99;10;50;500;96;67;2;103;2;1;0;0;0;0;0;0;0
Skogarøy;7;5;2 013;3;-99;-99;-99;-99;-99;-99;10;50;500;96;67;2;103;2;1;0;0;0;0;0;0;0
Skogarøy;7;5;2 013;4;-99;-99;-99;-99;-99;-99;10;50;500;96;67;2;103;2;1;0;0;0;0;0;0;0
Skogarøy;7;5;2 013;5;-99;-99;-99;-99;-99;-99;10;50;500;96;67;2;103;2;1;0;0;0;0;0;0;0
Skogarøy;7;5;2 013;6;-99;-99;-99;-99;-99;-99;10;50;500;96;67;2;103;2;1;0;0;0;0;0;0;0
Skogarøy;7;5;2 013;7;-99;-99;-99;-99;-99;-99;10;50;500;96;67;2;103;2;1;0;0;0;0;0;0;0
Skogarøy;7;5;2 013;8;-99;-99;-99;-99;-99;-99;10;50;500;96;67;2;103;2;1;0;0;0;0;0;0;0
Skogarøy;7;5;2 013;9;-99;-99;-99;-99;-99;-99;10;50;500;96;67;2;103;2;1;0;0;0;0;0;0;0
Skogarøy;7;5;2 013;10;-99;-99;-99;-99;-99;-99;10;50;500;96;67;2;103;2;1;0;0;0;0;0;0;0
Skogarøy;21;5;2 013;1;-99;-99;-99;-99;-99;-99;10;50;500;144;50;2;90;2;1;0;0;0;0;0;0;0
Skogarøy;21;5;2 013;2;-99;-99;-99;-99;-99;-99;10;50;500;144;50;2;90;2;1;0;0;0;0;0;0;0
Skogarøy;21;5;2 013;3;-99;-99;-99;-99;-99;-99;10;50;500;144;50;2;90;2;1;0;0;0;0;0;0;0
Skogarøy;21;5;2 013;4;-99;-99;-99;-99;-99;-99;10;50;500;144;50;2;90;2;1;0;0;0;0;0;0;0
Skogarøy;21;5;2 013;5;-99;-99;-99;-99;-99;-99;10;50;500;144;50;2;90;2;1;0;0;0;0;0;0;0
Skogarøy;21;5;2 013;6;-99;-99;-99;-99;-99;-99;10;50;500;144;50;2;90;2;1;0;0;0;0;0;0;0
Skogarøy;21;5;2 013;7;-99;-99;-99;-99;-99;-99;10;50;500;144;50;2;90;2;1;0;0;0;0;0;0;0
Skogarøy;21;5;2 013;8;-99;-99;-99;-99;-99;-99;10;50;500;144;50;2;90;2;1;0;0;0;0;0;0;0
Skogarøy;21;5;2 013;9;-99;-99;-99;-99;-99;-99;10;50;500;144;50;2;90;2;1;0;0;0;0;0;0;0
Skogarøy;21;5;2 013;10;-99;-99;-99;-99;-99;-99;10;50;500;144;50;2;90;2;1;0;0;0;0;0;0;0
Rio;29;4;2 013;1;7018,7;1952,76;4;2;5;8;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;29;4;2 013;2;7029,7;1953,96;4;2;5;8;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;29;4;2 013;3;7030,6;1954,19;4;2;5;8;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;29;4;2 013;4;7030.9;1954,74;4;2;5;8;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;29;4;2 013;5;7031,4;1957,01;4;2;5;8;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;29;4;2 013;6;7032,8;1958,16;4;2;6;9;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;29;4;2 013;7;7033,6;1958,26;4;2;6;9;4;30;120;96;13;2;20;2;4;0;0;0;0;0;0;0
Rio;29;4;2 013;8;7034,3;1958,35;4;2;6;9;4;30;120;96;13;2;20;2;4;0;0;0;0;0;0;0
Rio;29;4;2 013;9;7035,0;1958,81;4;2;6;9;4;30;120;96;13;2;20;2;4;0;0;0;0;0;0;0
Rio;29;4;2 013;10;7036,0;1959,0;4;2;6;9;4;30;120;96;13;2;20;2;4;0;0;0;0;0;0;0
Rio;29;4;2 013;11;7037,1;1959,27;4;2;6;9;5;30;150;96;13;2;20;2;4;0;0;0;0;0;0;0
Rio;2;5;2 013;1;7028,7;1952,76;4;2;5;8;4;30;120;96;18;2;27;2;4;0;0;0;0;0;0;0
Rio;2;5;2 013;2;7029,7;1953,96;4;2;5;8;4;30;120;96;18;2;27;2;4;0;0;0;0;0;0;0
Rio;2;5;2 013;3;7030,6;1954,19;4;2;5;8;4;30;120;96;18;2;27;2;4;0;0;0;0;0;0;0
Rio;2;5;2 013;4;7030,9;1954,74;4;2;5;8;4;30;120;96;18;2;27;2;4;0;0;1;0;0;0;0
Rio;2;5;2 013;5;7031,4;1957,01;4;2;5;8;4;30;120;97;18;2;27;2;4;0;0;0;0;0;0;0
Rio;2;5;2 013;6;7032,8;1958,16;4;2;6;9;4;30;120;97;18;2;27;2;4;0;0;0;0;0;0;0
Rio;2;5;2 013;7;7033,6;1958,26;4;2;6;9;4;30;120;97;18;2;27;2;4;0;0;0;0;0;0;0
Rio;2;5;2 013;8;7034,3;1958,53;4;2;6;9;4;30;120;97;18;2;27;2;4;0;0;0;0;0;0;0
Rio;2;5;2 013;9;7035,0;1958,81;4;2;6;9;4;30;120;97;18;2;27;2;4;0;0;1;0;0;0;0
Rio;2;5;2 013;10;7036,0;1959,0;4;2;6;9;4;30;120;97;18;2;27;2;4;0;0;0;0;0;0;0
Rio;2;5;2 013;11;7037,8;1959,27;4;2;6;9;5;30;150;97;18;2;28;2;4;0;0;0;0;0;0;0
Rio ;6;5;2 013;1;7028,7;1952,76;4;2;5;8;4;30;120;96;18;2;27;2;5;0;0;0;0;0;0;0
Rio;6;5;2 013;2;7029,7;1953,96;4;2;5;8;4;30;120;96;18;2;27;2;5;0;0;0;0;0;0;0
Rio ;6;5;2 013;3;7030,6;1954,19;4;2;5;8;4;30;120;96;18;2;27;2;5;0;0;0;0;0;0;0
Rio;6;5;2 013;4;7030,9;1954,74;4;2;5;8;4;30;120;96;18;2;27;2;5;0;0;0;0;0;0;0
Rio ;6;5;2 013;5;7031,4;1957,01;4;2;5;8;4;30;120;97;18;2;27;2;5;0;0;0;0;0;0;0
Rio;6;5;2 013;6;7032,8;1958,16;4;2;6;9;4;30;120;97;18;2;27;2;5;0;0;0;0;0;0;0
Rio ;6;5;2 013;7;7033,6;1958,26;4;2;6;9;4;30;120;97;18;2;27;2;5;0;0;0;0;0;0;0
Rio;6;5;2 013;8;7034,3;1958,35;4;2;6;9;4;30;120;97;18;2;27;2;5;0;0;0;0;0;0;0
Rio ;6;5;2 013;9;7035,0;1958,81;4;2;6;9;4;30;120;97;18;2;27;2;5;0;0;0;0;0;0;0
Rio;6;5;2 013;10;7036,0;1959,0;4;2;6;9;4;30;120;97;18;2;27;2;5;0;0;0;0;0;0;0
Rio ;6;5;2 013;11;7037,0;1959,27;4;2;6;9;5;30;150;97;18;2;27;2;5;0;0;0;0;0;0;0
Rio;10;5;2 013;1;7028,7;1952,76;4;2;5;8;4;30;120;96;14.5;2;22;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;2;7029,7;1953,96;4;2;5;8;4;30;120;96;14.5;2;22;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;3;7030,6;1954,19;4;2;5;8;4;30;120;96;14.5;2;22;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;4;7030,9;1954,74;4;2;5;8;4;30;120;96;14.5;2;22;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;5;7031,4;1957,01;4;2;5;8;4;30;120;97;14.5;2;22;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;6;7032,8;1958,16;4;2;6;9;4;30;120;97;14.5;2;22;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;7;7033,6;1958,26;4;2;6;9;4;30;120;97;14.5;2;22;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;8;7034,3;1958,35;4;2;6;9;4;30;120;97;14.5;2;22;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;9;7035,0;1958,81;4;2;6;9;4;30;120;97;14.5;2;22;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;10;7036,0;1959,0;4;2;6;9;4;30;120;97;14.5;2;22;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;11;7037,1;1959,27;4;2;6;9;5;30;150;97;15;2;25;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;12;7037,9;1959,41;4;2;6;9;5;30;150;97;15;2;25;2;4;0;0;0;0;0;0;0
Rio;10;5;2 013;13;7039,6;1959,92;4;2;6;9;5;30;150;97;15;2;25;2;4;0;0;0;0;0;0;0
Rio;13;5;2 013;1;7028,7;1952,76;4;2;5;8;4;30;120;72;18;2;25;2;3;0;0;0;0;0;0;0
Rio;13;5;2 013;2;7029,7;1953,96;4;2;5;8;4;30;120;72;18;2;25;2;3;0;0;0;0;0;0;0
Rio;13;5;2 013;3;7030,6;1954,19;4;2;5;8;4;30;120;72;18;2;25;2;3;0;0;0;0;0;0;0
Rio;13;5;2 013;4;7030,9;1954,74;4;2;5;8;4;30;120;72;18;2;25;2;3;0;0;0;0;0;0;0
Rio;13;5;2 013;5;7031,4;1957,01;4;2;5;8;4;30;120;73;18;2;25;2;3;0;0;0;0;0;0;0
Rio;13;5;2 013;6;7032,8;1958,16;4;2;6;9;4;30;120;73;18;2;25;2;3;0;0;0;0;0;0;0
Rio;13;5;2 013;7;7033,6;1958,26;4;2;6;9;4;30;120;73;18;2;25;2;3;0;0;0;0;0;0;0
Rio;13;5;2 013;8;7034,3;1958,35;4;2;6;9;4;30;120;73;18;2;25;2;3;0;0;0;0;0;0;0
Rio;13;5;2 013;9;7035,0;1958,81;4;2;6;9;4;30;120;73;18;2;25;2;3;0;0;0;0;0;0;0
Rio;13;5;2 013;10;7036,0;1959,0;4;2;6;9;4;30;120;73;18;2;25;2;3;0;0;0;0;0;0;0
Rio;13;5;2 013;11;7037,1;1959,27;4;2;6;9;5;30;150;73;19;2;27;2;4;0;0;0;0;0;0;0
Rio;13;5;2 013;12;7037,9;1959,41;4;2;6;9;5;30;150;73;19;2;27;2;4;0;0;0;0;0;0;0
Rio;13;5;2 013;13;7039,6;1959,92;4;2;6;9;5;30;150;73;19;2;27;2;4;0;0;0;0;0;0;0
Rio;21;5;2 013;1;7028,7;1952,76;4;2;5;8;4;30;120;168;17.5;2;25;2;3;0;0;0;0;0;0;0
Rio;21;5;2 013;2;7029,7;1953,96;4;2;5;8;4;30;120;168;17.5;2;25;2;3;0;0;0;0;0;0;0
Rio;21;5;2 013;3;7030,6;1954,19;4;2;5;8;4;30;120;168;17.5;2;25;2;3;0;0;0;0;0;0;0
Rio;21;5;2 013;4;7030,9;1954,74;4;2;5;8;4;30;120;168;17.5;2;25;2;3;0;0;0;0;0;0;0
Rio;21;5;2 013;5;7031,4;1957,01;4;2;5;8;4;30;120;169;17.5;2;25;2;3;0;0;0;0;0;0;0
Rio;21;5;2 013;6;7032,8;1958,16;4;2;6;9;4;30;120;169;17.5;2;25;2;3;0;0;0;0;0;0;0
Rio;21;5;2 013;7;7033,6;1958,26;4;2;6;9;4;30;120;169;17.5;2;25;2;3;0;0;0;0;0;0;0
Rio;21;5;2 013;8;7034,3;1958,35;4;2;6;9;4;30;120;169;17.5;2;25;2;3;0;0;0;0;0;0;0
Rio;21;5;2 013;9;7035,0;1958,81;4;2;6;9;4;30;120;169;17.5;2;25;2;3;0;0;0;0;0;0;0
Rio;21;5;2 013;10;7036,0;1959,0;4;2;6;9;4;30;120;169;17.5;2;25;2;3;0;0;0;0;0;0;0
Rio;21;5;2 013;11;7037,1;1959,27;4;2;6;9;5;30;150;169;19;2;28;2;4;0;0;0;0;0;0;0
Rio;21;5;2 013;12;7037,9;1959,41;4;2;6;9;5;30;150;169;19;2;28;2;4;0;0;0;0;0;0;0
Rio;21;5;2 013;13;7039,6;1959,92;4;2;6;9;5;30;150;169;19;2;28;2;4;0;0;0;0;0;0;0
Rio;24;5;2 013;1;7028,7;1952,76;4;2;5;8;4;30;120;72;8;2;12;2;2;0;0;0;0;0;0;0
Rio;24;5;2 013;2;7029,7;1953,96;4;2;5;8;4;30;120;72;8;2;12;2;2;0;0;0;0;0;0;0
Rio;24;5;2 013;3;7030,6;1954,19;4;2;5;8;4;30;120;72;8;2;12;2;2;0;0;0;0;0;0;0
Rio;24;5;2 013;4;7030,9;1954,74;4;2;5;8;4;30;120;72;8;2;12;2;2;0;0;0;0;0;0;0
Rio;24;5;2 013;5;7031,4;1957,01;4;2;5;8;4;30;120;72;8;2;12;2;2;0;0;0;0;0;0;0
Rio;24;5;2 013;6;7032,8;1958,16;4;2;6;9;4;30;120;73;8;2;12;2;2;0;0;0;0;0;0;0
Rio;24;5;2 013;7;7033,6;1958,26;4;2;6;9;4;30;120;73;8;2;12;2;2;0;0;0;0;0;0;0
Rio;24;5;2 013;8;7034,3;1958,35;4;2;6;9;4;30;120;73;8;2;12;2;2;0;0;0;0;0;0;0
Rio;24;5;2 013;9;7035,0;1958,81;4;2;6;9;4;30;120;73;8;2;12;2;2;0;0;0;0;0;0;0
Rio;24;5;2 013;10;7036,0;1959,0;4;2;6;9;4;30;120;73;8;2;12;2;2;0;0;0;0;0;0;0
Rio;24;5;2 013;11;7037,1;1959,27;4;2;6;9;5;30;150;73;10;2;14;2;3;0;0;0;0;0;0;0
Rio;24;5;2 013;12;7037,9;1959,41;4;2;6;9;5;30;150;73;10;2;14;2;3;0;0;0;0;0;0;0
Rio;24;5;2 013;13;7039,6;1959,92;4;2;6;9;5;30;150;73;10;2;14;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;1;7028,7;1952,76;4;2;5;8;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;2;7029,7;1953,96;4;2;5;8;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;3;7030,6;1954,19;4;2;5;8;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;4;7030,9;1954,74;4;2;5;8;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;5;7031,4;1957,01;4;2;5;8;4;30;120;96;13;2;20;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;6;7032,8;1958,16;4;2;6;9;4;30;120;97;13;2;20;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;7;7033,6;1958,26;4;2;6;9;4;30;120;97;13;2;20;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;8;7034,3;1958,35;4;2;6;9;4;30;120;97;13;2;20;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;9;7035,0;1958,81;4;2;6;9;4;30;120;97;13;2;20;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;10;7036,0;1959,0;4;2;6;9;4;30;120;97;13;2;20;2;3;0;0;0;0;0;0;0
Rio;28;5;2 013;11;7037,1;1959,27;4;2;6;9;5;30;150;97;14;2;22;2;4;0;0;0;0;0;0;0
Rio;28;5;2 013;12;7037,9;1959,41;4;2;6;9;5;30;150;97;14;2;22;2;4;0;0;0;0;0;0;0
Rio;28;5;2 013;13;7039,6;1959,92;4;2;6;9;5;30;150;97;14;2;22;2;4;0;0;0;0;0;0;0
Rio;31;5;2 013;1;7028,7;1952,76;4;2;5;8;4;30;120;70;12;2;19;2;3;0;0;0;0;0;0;0
Rio;31;5;2 013;2;7029,7;1953,96;4;2;5;8;4;30;120;70;12;2;19;2;3;0;0;0;0;0;0;0
Rio;31;5;2 013;3;7030,6;1954,19;4;2;5;8;4;30;120;70;12;2;19;2;3;0;0;0;0;0;0;0
Rio;31;5;2 013;4;7030,9;1954,74;4;2;5;8;4;30;120;70;12;2;19;2;3;0;0;0;0;0;0;0
Rio;31;5;2 013;5;7031,4;1957,01;4;2;5;8;4;30;120;70;12;2;19;2;3;0;0;0;0;0;0;0
Rio;31;5;2 013;6;7032,8;1958,16;4;2;6;9;4;30;120;70;12;2;19;2;3;0;0;0;0;0;0;0
Rio;31;5;2 013;7;7033,6;1958,26;4;2;6;9;4;30;120;70;12;2;19;2;3;0;0;0;0;0;0;0
Rio;31;5;2 013;8;7034,3;1958,35;4;2;6;9;4;30;120;70;12;2;19;2;3;0;0;0;0;0;0;0
Rio;31;5;2 013;9;7035,0;1958,81;4;2;6;9;4;30;120;70;12;2;19;2;3;0;0;0;0;0;0;0
Rio;31;5;2 013;10;7036,0;1959,0;4;2;6;9;4;30;120;72;12;2;19;2;3;0;0;0;0;0;0;0
Rio;31;5;2 013;11;7037,1;1959,27;4;2;6;9;5;30;150;72;13;2;20;2;4;0;0;0;0;0;0;0
Rio;31;5;2 013;12;7037,9;1959,41;4;2;6;9;5;30;150;72;13;2;20;2;4;0;0;0;0;0;0;0
Rio;31;5;2 013;13;7039,6;1959,92;4;2;6;9;5;30;150;72;13;2;20;2;4;0;0;0;0;0;0;0
Rio;4;6;2 013;1;7028,7;1952,76;4;2;5;8;4;30;120;96;12;2;20;2;3;0;0;0;0;0;0;0
